,zip_code,month,year,customer_class,combined,total_customers,total_Thm,average_Thm
479,95698,1,2013,Gas- Commercial,Y,0,0,
480,95714,1,2013,Gas- Commercial,Y,0,0,
481,95722,1,2013,Gas- Commercial,Y,0,0,
482,95742,1,2013,Gas- Commercial,N,220,154384,702.0
483,95746,1,2013,Gas- Commercial,Y,0,0,
484,95747,1,2013,Gas- Commercial,N,208,170177,818.0
485,95757,1,2013,Gas- Commercial,Y,0,0,
486,95758,1,2013,Gas- Commercial,Y,572,455273,796.0
487,95762,1,2013,Gas- Commercial,Y,451,206206,457.0
488,95765,1,2013,Gas- Commercial,N,375,182401,486.0
489,95776,1,2013,Gas- Commercial,Y,0,0,
490,95811,1,2013,Gas- Commercial,N,207,100999,488.0
491,95814,1,2013,Gas- Commercial,Y,986,996201,1010.0
492,95815,1,2013,Gas- Commercial,Y,709,556708,785.0
493,95816,1,2013,Gas- Commercial,Y,732,491277,671.0
494,95817,1,2013,Gas- Commercial,Y,0,0,
495,95818,1,2013,Gas- Commercial,Y,0,0,
496,95819,1,2013,Gas- Commercial,Y,0,0,
497,95820,1,2013,Gas- Commercial,Y,735,468172,637.0
498,95821,1,2013,Gas- Commercial,N,409,215357,527.0
499,95822,1,2013,Gas- Commercial,Y,530,355814,671.0
500,95823,1,2013,Gas- Commercial,N,571,392157,687.0
501,95824,1,2013,Gas- Commercial,Y,0,0,
502,95825,1,2013,Gas- Commercial,Y,865,508828,588.0
503,95826,1,2013,Gas- Commercial,N,390,262320,673.0
504,95827,1,2013,Gas- Commercial,N,306,220802,722.0
505,95828,1,2013,Gas- Commercial,Y,0,0,
506,95829,1,2013,Gas- Commercial,Y,0,0,
507,95830,1,2013,Gas- Commercial,Y,0,0,
508,95831,1,2013,Gas- Commercial,Y,0,0,
509,95832,1,2013,Gas- Commercial,Y,0,0,
510,95833,1,2013,Gas- Commercial,Y,408,408349,1001.0
511,95834,1,2013,Gas- Commercial,Y,665,419582,631.0
512,95835,1,2013,Gas- Commercial,Y,0,0,
513,95836,1,2013,Gas- Commercial,Y,0,0,
514,95837,1,2013,Gas- Commercial,Y,0,0,
515,95838,1,2013,Gas- Commercial,Y,0,0,
516,95841,1,2013,Gas- Commercial,N,319,170064,533.0
517,95842,1,2013,Gas- Commercial,Y,0,0,
518,95843,1,2013,Gas- Commercial,N,96,55901,582.0
519,95864,1,2013,Gas- Commercial,Y,0,0,
520,95901,1,2013,Gas- Commercial,Y,1104,523060,474.0
521,95903,1,2013,Gas- Commercial,Y,0,0,
522,95912,1,2013,Gas- Commercial,Y,0,0,
523,95917,1,2013,Gas- Commercial,Y,0,0,
524,95920,1,2013,Gas- Commercial,Y,0,0,
525,95926,1,2013,Gas- Commercial,N,971,251901,259.0
526,95928,1,2013,Gas- Commercial,Y,997,364234,365.0
527,95932,1,2013,Gas- Commercial,Y,327,126039,385.0
528,95937,1,2013,Gas- Commercial,Y,0,0,
529,95938,1,2013,Gas- Commercial,Y,0,0,
530,95943,1,2013,Gas- Commercial,Y,0,0,
531,95945,1,2013,Gas- Commercial,Y,713,267350,375.0
532,95946,1,2013,Gas- Commercial,Y,0,0,
533,95948,1,2013,Gas- Commercial,Y,284,96572,340.0
534,95949,1,2013,Gas- Commercial,Y,137,43403,317.0
535,95951,1,2013,Gas- Commercial,Y,0,0,
536,95953,1,2013,Gas- Commercial,Y,0,0,
537,95955,1,2013,Gas- Commercial,Y,0,0,
538,95957,1,2013,Gas- Commercial,Y,0,0,
539,95959,1,2013,Gas- Commercial,N,267,98306,368.0
540,95961,1,2013,Gas- Commercial,Y,0,0,
541,95963,1,2013,Gas- Commercial,Y,0,0,
542,95965,1,2013,Gas- Commercial,Y,0,0,
543,95966,1,2013,Gas- Commercial,Y,0,0,
544,95968,1,2013,Gas- Commercial,Y,0,0,
545,95969,1,2013,Gas- Commercial,Y,816,279420,342.0
546,95970,1,2013,Gas- Commercial,Y,0,0,
547,95973,1,2013,Gas- Commercial,N,443,104573,236.0
548,95975,1,2013,Gas- Commercial,Y,0,0,
549,95982,1,2013,Gas- Commercial,Y,0,0,
550,95987,1,2013,Gas- Commercial,Y,0,0,
551,95988,1,2013,Gas- Commercial,Y,402,121058,301.0
552,95991,1,2013,Gas- Commercial,N,917,282789,308.0
553,95993,1,2013,Gas- Commercial,Y,416,167776,403.0
554,96001,1,2013,Gas- Commercial,N,738,267555,363.0
555,96002,1,2013,Gas- Commercial,N,791,241735,306.0
556,96003,1,2013,Gas- Commercial,Y,582,201765,347.0
557,96007,1,2013,Gas- Commercial,Y,353,117693,333.0
558,96013,1,2013,Gas- Commercial,Y,182,73067,401.0
559,96019,1,2013,Gas- Commercial,Y,0,0,
560,96021,1,2013,Gas- Commercial,N,178,53289,299.0
561,96022,1,2013,Gas- Commercial,Y,0,0,
562,96028,1,2013,Gas- Commercial,Y,0,0,
563,96035,1,2013,Gas- Commercial,Y,0,0,
564,96056,1,2013,Gas- Commercial,Y,0,0,
565,96059,1,2013,Gas- Commercial,Y,0,0,
566,96076,1,2013,Gas- Commercial,Y,0,0,
567,96080,1,2013,Gas- Commercial,Y,596,199059,334.0
568,96088,1,2013,Gas- Commercial,Y,0,0,
569,92304,1,2013,Gas- Residential,Y,0,0,
570,92365,1,2013,Gas- Residential,Y,0,0,
571,93203,1,2013,Gas- Residential,Y,0,0,
572,93204,1,2013,Gas- Residential,N,2162,141567,65.0
573,93210,1,2013,Gas- Residential,Y,0,0,
574,93224,1,2013,Gas- Residential,Y,0,0,
575,93234,1,2013,Gas- Residential,Y,1333,76982,58.0
576,93239,1,2013,Gas- Residential,N,330,21716,66.0
577,93252,1,2013,Gas- Residential,N,382,29905,78.0
578,93263,1,2013,Gas- Residential,Y,0,0,
579,93268,1,2013,Gas- Residential,Y,4762,392201,82.0
580,93301,1,2013,Gas- Residential,N,4675,441077,94.0
581,93304,1,2013,Gas- Residential,N,14670,1319556,90.0
582,93305,1,2013,Gas- Residential,N,10442,879437,84.0
583,93306,1,2013,Gas- Residential,N,19580,1768064,90.0
584,93307,1,2013,Gas- Residential,Y,19228,1467364,76.0
585,93308,1,2013,Gas- Residential,N,5827,477896,82.0
586,93309,1,2013,Gas- Residential,Y,12190,1015802,83.0
587,93311,1,2013,Gas- Residential,N,8002,762802,95.0
588,93312,1,2013,Gas- Residential,Y,0,0,
589,93313,1,2013,Gas- Residential,N,12280,1085623,88.0
590,93314,1,2013,Gas- Residential,Y,897,92317,103.0
591,93446,1,2013,Gas- Residential,Y,0,0,
592,93450,1,2013,Gas- Residential,N,118,6951,59.0
593,93451,1,2013,Gas- Residential,Y,0,0,
594,93461,1,2013,Gas- Residential,Y,307,26083,85.0
595,93465,1,2013,Gas- Residential,Y,0,0,
596,93516,1,2013,Gas- Residential,Y,796,85224,107.0
597,93523,1,2013,Gas- Residential,N,382,37575,98.0
598,93526,1,2013,Gas- Residential,Y,0,0,
599,93555,1,2013,Gas- Residential,N,12118,1178775,97.0
600,93561,1,2013,Gas- Residential,N,1364,150261,110.0
601,93562,1,2013,Gas- Residential,N,741,64978,88.0
602,93606,1,2013,Gas- Residential,N,274,19995,73.0
603,93608,1,2013,Gas- Residential,Y,101,6783,67.0
604,93610,1,2013,Gas- Residential,N,3946,354887,90.0
605,93611,1,2013,Gas- Residential,N,15047,1514493,101.0
606,93612,1,2013,Gas- Residential,N,12531,930922,74.0
607,93616,1,2013,Gas- Residential,Y,0,0,
608,93619,1,2013,Gas- Residential,N,6442,690474,107.0
609,93620,1,2013,Gas- Residential,N,1959,163279,83.0
610,93622,1,2013,Gas- Residential,N,2041,152859,75.0
611,93625,1,2013,Gas- Residential,Y,1642,150288,92.0
612,93627,1,2013,Gas- Residential,Y,0,0,
613,93630,1,2013,Gas- Residential,N,4090,322621,79.0
614,93635,1,2013,Gas- Residential,N,10574,937264,89.0
615,93636,1,2013,Gas- Residential,Y,0,0,
616,93637,1,2013,Gas- Residential,N,9671,844750,87.0
617,93638,1,2013,Gas- Residential,N,7359,474592,64.0
618,93640,1,2013,Gas- Residential,N,2289,146940,64.0
619,93650,1,2013,Gas- Residential,N,1050,86006,82.0
620,93657,1,2013,Gas- Residential,Y,6954,562702,81.0
621,93660,1,2013,Gas- Residential,N,861,53222,62.0
622,93662,1,2013,Gas- Residential,N,5827,463946,80.0
623,93665,1,2013,Gas- Residential,N,173,12896,75.0
624,93667,1,2013,Gas- Residential,Y,0,0,
625,93668,1,2013,Gas- Residential,N,197,15686,80.0
626,93701,1,2013,Gas- Residential,N,3228,205789,64.0
627,93702,1,2013,Gas- Residential,N,11222,826803,74.0
628,93703,1,2013,Gas- Residential,N,9282,783195,84.0
629,93704,1,2013,Gas- Residential,N,10976,1118470,102.0
630,93705,1,2013,Gas- Residential,N,11597,1014835,88.0
631,93706,1,2013,Gas- Residential,N,7991,646849,81.0
632,93710,1,2013,Gas- Residential,N,10492,836448,80.0
633,93711,1,2013,Gas- Residential,N,15048,1755764,117.0
634,93720,1,2013,Gas- Residential,N,16998,1715627,101.0
635,93721,1,2013,Gas- Residential,N,1210,80853,67.0
636,93722,1,2013,Gas- Residential,N,24208,2048046,85.0
637,93723,1,2013,Gas- Residential,N,1929,193286,100.0
638,93725,1,2013,Gas- Residential,N,5012,378397,75.0
639,93726,1,2013,Gas- Residential,N,13650,1114359,82.0
640,93727,1,2013,Gas- Residential,N,20064,1709379,85.0
641,93728,1,2013,Gas- Residential,N,5068,460779,91.0
642,93730,1,2013,Gas- Residential,Y,3519,434860,124.0
643,93737,1,2013,Gas- Residential,N,475,39982,84.0
644,93901,1,2013,Gas- Residential,N,8427,631298,75.0
645,93905,1,2013,Gas- Residential,N,11324,576368,51.0
646,93906,1,2013,Gas- Residential,N,14857,939010,63.0
647,93907,1,2013,Gas- Residential,N,4766,340774,72.0
648,93908,1,2013,Gas- Residential,N,2904,358005,123.0
649,93920,1,2013,Gas- Residential,Y,0,0,
650,93921,1,2013,Gas- Residential,N,1569,148221,94.0
651,93923,1,2013,Gas- Residential,N,5005,590630,118.0
652,93924,1,2013,Gas- Residential,N,1328,152967,115.0
653,93925,1,2013,Gas- Residential,N,234,12168,52.0
654,93926,1,2013,Gas- Residential,N,1975,144322,73.0
655,93927,1,2013,Gas- Residential,Y,3559,209655,59.0
656,93930,1,2013,Gas- Residential,Y,3229,215371,67.0
657,93933,1,2013,Gas- Residential,N,6752,446312,66.0
658,93940,1,2013,Gas- Residential,Y,10658,859925,81.0
659,93943,1,2013,Gas- Residential,Y,0,0,
660,93950,1,2013,Gas- Residential,N,6530,492006,75.0
661,93953,1,2013,Gas- Residential,N,2557,429910,168.0
662,93955,1,2013,Gas- Residential,N,7914,612115,77.0
663,93960,1,2013,Gas- Residential,N,3737,224835,60.0
664,93962,1,2013,Gas- Residential,N,257,21298,83.0
665,94002,1,2013,Gas- Residential,N,9227,866555,94.0
666,94005,1,2013,Gas- Residential,N,1601,113382,71.0
667,94010,1,2013,Gas- Residential,N,14208,1925339,136.0
668,94014,1,2013,Gas- Residential,N,10511,596940,57.0
669,94015,1,2013,Gas- Residential,N,14320,962406,67.0
670,94018,1,2013,Gas- Residential,N,1583,116595,74.0
671,94019,1,2013,Gas- Residential,N,3853,325658,85.0
672,94020,1,2013,Gas- Residential,Y,0,0,
673,94022,1,2013,Gas- Residential,N,6335,1074582,170.0
674,94024,1,2013,Gas- Residential,N,7291,1152723,158.0
675,94025,1,2013,Gas- Residential,N,14519,1650415,114.0
676,94027,1,2013,Gas- Residential,N,2322,644650,278.0
677,94028,1,2013,Gas- Residential,N,2190,427475,195.0
678,94030,1,2013,Gas- Residential,N,6984,666192,95.0
679,94037,1,2013,Gas- Residential,N,752,62526,83.0
680,94038,1,2013,Gas- Residential,N,578,57818,100.0
681,94040,1,2013,Gas- Residential,N,9501,900906,95.0
682,94041,1,2013,Gas- Residential,N,5054,394961,78.0
683,94043,1,2013,Gas- Residential,N,8343,688031,82.0
684,94044,1,2013,Gas- Residential,N,12492,915495,73.0
685,94061,1,2013,Gas- Residential,N,12186,1087291,89.0
686,94062,1,2013,Gas- Residential,N,8452,1207544,143.0
687,94063,1,2013,Gas- Residential,N,6427,469866,73.0
688,94065,1,2013,Gas- Residential,N,4116,339043,82.0
689,94066,1,2013,Gas- Residential,N,11082,923322,83.0
690,94070,1,2013,Gas- Residential,N,10935,1124414,103.0
691,94080,1,2013,Gas- Residential,N,16654,1169356,70.0
692,94085,1,2013,Gas- Residential,N,5065,369971,73.0
693,94086,1,2013,Gas- Residential,N,11848,1015077,86.0
694,94087,1,2013,Gas- Residential,N,16675,1741073,104.0
695,94089,1,2013,Gas- Residential,N,3259,278249,85.0
696,94102,1,2013,Gas- Residential,N,5167,351271,68.0
697,94103,1,2013,Gas- Residential,N,5423,297958,55.0
698,94104,1,2013,Gas- Residential,Y,0,0,
699,94105,1,2013,Gas- Residential,N,188,35519,189.0
700,94107,1,2013,Gas- Residential,Y,4884,365057,75.0
701,94108,1,2013,Gas- Residential,Y,3264,201241,62.0
702,94109,1,2013,Gas- Residential,N,18725,1232177,66.0
703,94110,1,2013,Gas- Residential,N,20479,1149878,56.0
704,94111,1,2013,Gas- Residential,Y,0,0,
705,94112,1,2013,Gas- Residential,N,16185,1076520,67.0
706,94114,1,2013,Gas- Residential,N,13074,873002,67.0
707,94115,1,2013,Gas- Residential,N,10102,861534,85.0
708,94116,1,2013,Gas- Residential,N,10766,773461,72.0
709,94117,1,2013,Gas- Residential,N,14940,943320,63.0
710,94118,1,2013,Gas- Residential,N,13924,999928,72.0
711,94121,1,2013,Gas- Residential,N,14049,940352,67.0
712,94122,1,2013,Gas- Residential,N,16756,1120744,67.0
713,94123,1,2013,Gas- Residential,N,11462,844037,74.0
714,94124,1,2013,Gas- Residential,N,7156,471721,66.0
715,94127,1,2013,Gas- Residential,N,5678,566962,100.0
716,94129,1,2013,Gas- Residential,N,652,108233,166.0
717,94131,1,2013,Gas- Residential,N,8770,658712,75.0
718,94132,1,2013,Gas- Residential,N,5006,512705,102.0
719,94133,1,2013,Gas- Residential,N,7168,446355,62.0
720,94134,1,2013,Gas- Residential,N,7567,492509,65.0
721,94158,1,2013,Gas- Residential,Y,0,0,
722,94303,1,2013,Gas- Residential,N,5569,454301,82.0
723,94305,1,2013,Gas- Residential,Y,848,246963,291.0
724,94306,1,2013,Gas- Residential,Y,0,0,
725,94401,1,2013,Gas- Residential,N,8591,661306,77.0
726,94402,1,2013,Gas- Residential,N,8411,1015898,121.0
727,94403,1,2013,Gas- Residential,N,12470,1151473,92.0
728,94404,1,2013,Gas- Residential,N,9541,926344,97.0
729,94501,1,2013,Gas- Residential,N,18773,1604584,85.0
730,94502,1,2013,Gas- Residential,N,4897,444976,91.0
731,94503,1,2013,Gas- Residential,N,5076,489920,97.0
732,94505,1,2013,Gas- Residential,N,4838,554508,115.0
733,94506,1,2013,Gas- Residential,N,7838,1210398,154.0
734,94507,1,2013,Gas- Residential,N,5180,1038577,200.0
735,94508,1,2013,Gas- Residential,N,745,82947,111.0
736,94509,1,2013,Gas- Residential,N,20376,1812514,89.0
737,94510,1,2013,Gas- Residential,N,9928,901801,91.0
738,94512,1,2013,Gas- Residential,Y,0,0,
739,94513,1,2013,Gas- Residential,N,17218,1740048,101.0
740,94514,1,2013,Gas- Residential,N,616,47992,78.0
741,94515,1,2013,Gas- Residential,N,1590,141419,89.0
742,94517,1,2013,Gas- Residential,N,3985,484621,122.0
743,94518,1,2013,Gas- Residential,N,9007,944083,105.0
744,94519,1,2013,Gas- Residential,N,6369,619029,97.0
745,94520,1,2013,Gas- Residential,N,10372,784416,76.0
746,94521,1,2013,Gas- Residential,N,14842,1446468,97.0
747,94523,1,2013,Gas- Residential,N,11565,1170239,101.0
748,94525,1,2013,Gas- Residential,Y,1474,133699,91.0
749,94526,1,2013,Gas- Residential,N,11453,1638221,143.0
750,94528,1,2013,Gas- Residential,N,351,82801,236.0
751,94530,1,2013,Gas- Residential,N,9380,738817,79.0
752,94531,1,2013,Gas- Residential,N,12148,1183869,97.0
753,94533,1,2013,Gas- Residential,Y,21239,1950994,92.0
754,94534,1,2013,Gas- Residential,N,11790,1245454,106.0
755,94535,1,2013,Gas- Residential,Y,0,0,
756,94536,1,2013,Gas- Residential,N,20790,1755945,84.0
757,94538,1,2013,Gas- Residential,N,15093,1168914,77.0
758,94539,1,2013,Gas- Residential,N,15097,1554471,103.0
759,94541,1,2013,Gas- Residential,N,18558,1361619,73.0
760,94542,1,2013,Gas- Residential,N,3756,386116,103.0
761,94544,1,2013,Gas- Residential,N,19266,1451704,75.0
762,94545,1,2013,Gas- Residential,N,8534,645800,76.0
763,94546,1,2013,Gas- Residential,N,15284,1329578,87.0
764,94547,1,2013,Gas- Residential,N,7840,692475,88.0
765,94548,1,2013,Gas- Residential,Y,0,0,
766,94549,1,2013,Gas- Residential,N,9611,1467527,153.0
767,94550,1,2013,Gas- Residential,N,15594,1698381,109.0
768,94551,1,2013,Gas- Residential,N,11612,1034727,89.0
769,94552,1,2013,Gas- Residential,N,4604,445408,97.0
770,94553,1,2013,Gas- Residential,N,17005,1578237,93.0
771,94555,1,2013,Gas- Residential,N,10829,851859,79.0
772,94556,1,2013,Gas- Residential,N,5405,774269,143.0
773,94558,1,2013,Gas- Residential,N,19644,2050503,104.0
774,94559,1,2013,Gas- Residential,N,9358,783236,84.0
775,94560,1,2013,Gas- Residential,N,12154,963955,79.0
776,94561,1,2013,Gas- Residential,Y,10819,1043878,96.0
777,94563,1,2013,Gas- Residential,N,6337,1080971,171.0
778,94564,1,2013,Gas- Residential,N,6166,562494,91.0
779,94565,1,2013,Gas- Residential,N,25612,2150737,84.0
780,94566,1,2013,Gas- Residential,N,13262,1590894,120.0
781,94568,1,2013,Gas- Residential,N,15692,1355569,86.0
782,94569,1,2013,Gas- Residential,Y,0,0,
783,94571,1,2013,Gas- Residential,Y,3757,342895,91.0
784,94572,1,2013,Gas- Residential,N,2803,230623,82.0
785,94574,1,2013,Gas- Residential,N,2863,322462,113.0
786,94576,1,2013,Gas- Residential,N,164,17509,107.0
787,94577,1,2013,Gas- Residential,N,14259,1159309,81.0
788,94578,1,2013,Gas- Residential,N,10565,756344,72.0
789,94579,1,2013,Gas- Residential,N,6053,522334,86.0
790,94580,1,2013,Gas- Residential,N,8249,662765,80.0
791,94582,1,2013,Gas- Residential,N,12565,1197492,95.0
792,94583,1,2013,Gas- Residential,N,12502,1338910,107.0
793,94585,1,2013,Gas- Residential,N,8602,810622,94.0
794,94586,1,2013,Gas- Residential,N,251,31089,124.0
795,94587,1,2013,Gas- Residential,N,17921,1552150,87.0
796,94588,1,2013,Gas- Residential,N,9642,1021165,106.0
797,94589,1,2013,Gas- Residential,N,8331,751723,90.0
798,94590,1,2013,Gas- Residential,N,12377,923622,75.0
799,94591,1,2013,Gas- Residential,N,17195,1544697,90.0
800,94595,1,2013,Gas- Residential,N,6808,641027,94.0
801,94596,1,2013,Gas- Residential,N,6190,787838,127.0
802,94597,1,2013,Gas- Residential,N,8102,713943,88.0
803,94598,1,2013,Gas- Residential,N,9218,1251104,136.0
804,94599,1,2013,Gas- Residential,N,907,77378,85.0
805,94601,1,2013,Gas- Residential,N,12389,744463,60.0
806,94602,1,2013,Gas- Residential,N,10434,823639,79.0
807,94603,1,2013,Gas- Residential,N,8766,610077,70.0
808,94605,1,2013,Gas- Residential,N,13838,1182602,85.0
809,94606,1,2013,Gas- Residential,N,11220,652671,58.0
810,94607,1,2013,Gas- Residential,N,5376,380833,71.0
811,94608,1,2013,Gas- Residential,N,8105,548459,68.0
812,94609,1,2013,Gas- Residential,N,8030,516117,64.0
813,94610,1,2013,Gas- Residential,N,9742,857486,88.0
814,94611,1,2013,Gas- Residential,N,13147,1430832,109.0
815,94612,1,2013,Gas- Residential,N,2388,196285,82.0
816,94613,1,2013,Gas- Residential,Y,0,0,
817,94618,1,2013,Gas- Residential,N,6684,600086,90.0
818,94619,1,2013,Gas- Residential,Y,8458,701574,83.0
819,94621,1,2013,Gas- Residential,N,7411,501097,68.0
820,94702,1,2013,Gas- Residential,N,6519,453545,70.0
821,94703,1,2013,Gas- Residential,N,7783,500591,64.0
822,94704,1,2013,Gas- Residential,Y,5169,287083,56.0
823,94705,1,2013,Gas- Residential,N,4953,481390,97.0
824,94706,1,2013,Gas- Residential,N,5692,432514,76.0
825,94707,1,2013,Gas- Residential,N,4687,506374,108.0
826,94708,1,2013,Gas- Residential,N,4311,479533,111.0
827,94709,1,2013,Gas- Residential,N,3954,262752,66.0
828,94710,1,2013,Gas- Residential,N,2480,151828,61.0
829,94720,1,2013,Gas- Residential,Y,0,0,
830,94801,1,2013,Gas- Residential,N,8122,517442,64.0
831,94803,1,2013,Gas- Residential,N,8784,779863,89.0
832,94804,1,2013,Gas- Residential,N,12884,878628,68.0
833,94805,1,2013,Gas- Residential,N,4677,354106,76.0
834,94806,1,2013,Gas- Residential,N,17703,1148247,65.0
835,94901,1,2013,Gas- Residential,N,10910,1089072,100.0
836,94903,1,2013,Gas- Residential,N,9011,1025426,114.0
837,94904,1,2013,Gas- Residential,N,2609,320457,123.0
838,94920,1,2013,Gas- Residential,N,3960,500373,126.0
839,94925,1,2013,Gas- Residential,N,2895,299639,104.0
840,94928,1,2013,Gas- Residential,N,10892,932337,86.0
841,94930,1,2013,Gas- Residential,N,199,22019,111.0
842,94931,1,2013,Gas- Residential,N,2788,230296,83.0
843,94939,1,2013,Gas- Residential,Y,3045,302493,99.0
844,94941,1,2013,Gas- Residential,N,10337,1150825,111.0
845,94945,1,2013,Gas- Residential,N,5989,627277,105.0
846,94947,1,2013,Gas- Residential,N,7718,831351,108.0
847,94949,1,2013,Gas- Residential,N,5567,573662,103.0
848,94951,1,2013,Gas- Residential,N,1023,115461,113.0
849,94952,1,2013,Gas- Residential,N,9942,986474,99.0
850,94954,1,2013,Gas- Residential,N,11169,1069582,96.0
851,94957,1,2013,Gas- Residential,N,611,115651,189.0
852,94960,1,2013,Gas- Residential,N,4516,528634,117.0
853,94964,1,2013,Gas- Residential,Y,0,0,
854,94965,1,2013,Gas- Residential,N,3554,329734,93.0
855,95002,1,2013,Gas- Residential,N,390,32045,82.0
856,95003,1,2013,Gas- Residential,N,7657,630564,82.0
857,95004,1,2013,Gas- Residential,N,404,34874,86.0
858,95005,1,2013,Gas- Residential,N,1405,161818,115.0
859,95006,1,2013,Gas- Residential,N,578,59818,103.0
860,95007,1,2013,Gas- Residential,N,210,25774,123.0
861,95008,1,2013,Gas- Residential,N,14418,1310558,91.0
862,95010,1,2013,Gas- Residential,N,3507,229371,65.0
863,95012,1,2013,Gas- Residential,N,1873,121389,65.0
864,95013,1,2013,Gas- Residential,Y,0,0,
865,95014,1,2013,Gas- Residential,Y,16775,1733654,103.0
866,95017,1,2013,Gas- Residential,Y,0,0,
867,95018,1,2013,Gas- Residential,N,1105,120865,109.0
868,95019,1,2013,Gas- Residential,N,1033,66729,65.0
869,95020,1,2013,Gas- Residential,N,13881,1326736,96.0
870,95023,1,2013,Gas- Residential,N,12540,1080469,86.0
871,95030,1,2013,Gas- Residential,N,4511,693952,154.0
872,95032,1,2013,Gas- Residential,N,8741,1045731,120.0
873,95035,1,2013,Gas- Residential,N,16587,1376924,83.0
874,95037,1,2013,Gas- Residential,N,11899,1287687,108.0
875,95039,1,2013,Gas- Residential,N,128,12869,101.0
876,95041,1,2013,Gas- Residential,N,295,31869,108.0
877,95043,1,2013,Gas- Residential,Y,0,0,
878,95045,1,2013,Gas- Residential,N,812,72228,89.0
879,95046,1,2013,Gas- Residential,N,1155,148228,128.0
880,95050,1,2013,Gas- Residential,N,10591,892294,84.0
881,95051,1,2013,Gas- Residential,N,14083,1362141,97.0
882,95054,1,2013,Gas- Residential,N,5870,451869,77.0
883,95060,1,2013,Gas- Residential,Y,11175,918167,82.0
884,95062,1,2013,Gas- Residential,N,10619,801712,75.0
885,95064,1,2013,Gas- Residential,N,346,16569,48.0
886,95065,1,2013,Gas- Residential,N,1707,150817,88.0
887,95066,1,2013,Gas- Residential,N,3402,353079,104.0
888,95070,1,2013,Gas- Residential,N,10132,1584885,156.0
889,95073,1,2013,Gas- Residential,N,2003,175803,88.0
890,95075,1,2013,Gas- Residential,N,148,14926,101.0
891,95076,1,2013,Gas- Residential,N,15733,1048118,67.0
892,95110,1,2013,Gas- Residential,N,4006,257559,64.0
893,95111,1,2013,Gas- Residential,N,10774,871352,81.0
894,95112,1,2013,Gas- Residential,Y,12218,886009,73.0
895,95113,1,2013,Gas- Residential,Y,0,0,
896,95116,1,2013,Gas- Residential,N,10428,646455,62.0
897,95117,1,2013,Gas- Residential,N,8635,687900,80.0
898,95118,1,2013,Gas- Residential,N,9873,907066,92.0
899,95119,1,2013,Gas- Residential,N,2805,277995,99.0
900,95120,1,2013,Gas- Residential,N,11577,1547985,134.0
901,95121,1,2013,Gas- Residential,N,8478,767347,91.0
902,95122,1,2013,Gas- Residential,N,9904,706510,71.0
903,95123,1,2013,Gas- Residential,N,17817,1643637,92.0
904,95124,1,2013,Gas- Residential,N,15722,1613808,103.0
905,95125,1,2013,Gas- Residential,N,16902,1735864,103.0
906,95126,1,2013,Gas- Residential,N,8989,691904,77.0
907,95127,1,2013,Gas- Residential,N,13681,1163723,85.0
908,95128,1,2013,Gas- Residential,N,10323,827888,80.0
909,95129,1,2013,Gas- Residential,N,10772,1100050,102.0
910,95130,1,2013,Gas- Residential,N,4412,396956,90.0
911,95131,1,2013,Gas- Residential,N,7676,587695,77.0
912,95132,1,2013,Gas- Residential,N,10989,973441,89.0
913,95133,1,2013,Gas- Residential,N,6053,494615,82.0
914,95134,1,2013,Gas- Residential,N,2539,213551,84.0
915,95135,1,2013,Gas- Residential,N,6511,667499,103.0
916,95136,1,2013,Gas- Residential,N,10480,1036234,99.0
917,95138,1,2013,Gas- Residential,N,5424,583736,108.0
918,95139,1,2013,Gas- Residential,Y,2021,197066,98.0
919,95140,1,2013,Gas- Residential,Y,0,0,
920,95148,1,2013,Gas- Residential,Y,10902,1034506,95.0
921,95202,1,2013,Gas- Residential,N,1857,109096,59.0
922,95203,1,2013,Gas- Residential,N,5071,422056,83.0
923,95204,1,2013,Gas- Residential,N,10780,1065476,99.0
924,95205,1,2013,Gas- Residential,N,9699,792486,82.0
925,95206,1,2013,Gas- Residential,N,16246,1371587,84.0
926,95207,1,2013,Gas- Residential,N,16128,1495775,93.0
927,95209,1,2013,Gas- Residential,N,12248,1315365,107.0
928,95210,1,2013,Gas- Residential,N,11050,963136,87.0
